"id";"sex";"affiliated";"time_secs"
13715;"m";TRUE;1303.5
13714;"m";TRUE;1303.6
3884;"m";TRUE;1303.7
3871;"m";TRUE;1304.2
8173;"m";FALSE;1304.2
3770;"m";TRUE;1304.4
4304;"m";TRUE;1304.7
10039;"m";TRUE;1304.7
9181;"f";TRUE;1304.8
2583;"m";FALSE;1305
4222;"m";TRUE;1305.1
4152;"m";TRUE;1305.3
18791;"m";TRUE;1305.3
10548;"m";TRUE;1305.5
8484;"m";TRUE;1305.5
4148;"m";TRUE;1305.7
4196;"m";TRUE;1305.7
3009;"m";FALSE;1306
3188;"f";TRUE;1306.3
12198;"m";FALSE;1306.4
3536;"m";TRUE;1306.6
15117;"m";FALSE;1306.6
15016;"m";TRUE;1306.7
14562;"m";TRUE;1306.7
3397;"m";TRUE;1306.9
3638;"m";TRUE;1306.9
4318;"m";TRUE;1307.1
2626;"m";FALSE;1307.6
2998;"m";FALSE;1307.6
2992;"m";FALSE;1307.7
4425;"m";TRUE;1308.3
4145;"m";TRUE;1308.4
2053;"m";TRUE;1308.5
3297;"m";FALSE;1308.5
2376;"f";FALSE;1308.8
3552;"m";TRUE;1308.9
13073;"m";TRUE;1308.9
8420;"m";FALSE;1308.9
8710;"m";TRUE;1309.2
2146;"m";FALSE;1309.5
2978;"f";TRUE;1309.6
3771;"m";TRUE;1309.8
15031;"m";TRUE;1309.9
3212;"m";TRUE;1309.9
2364;"m";TRUE;1310
3475;"m";FALSE;1310
2403;"m";TRUE;1310.2
9583;"m";TRUE;1310.4
4019;"m";TRUE;1310.5
3426;"f";TRUE;1310.6
9803;"m";TRUE;1310.8
4430;"m";TRUE;1311.2
2896;"f";FALSE;1311.9
4189;"m";TRUE;1312.4
4567;"m";FALSE;1312.4
2123;"m";FALSE;1312.8
4113;"m";TRUE;1312.8
18174;"m";TRUE;1312.9
4325;"m";TRUE;1313.2
3709;"m";TRUE;1313.4
2864;"m";TRUE;1313.5
17832;"m";TRUE;1313.6
