"id";"sex";"affiliated";"time_secs"
3899;"m";1;1334.6
10255;"m";1;1334.8
3623;"m";1;1334.8
4581;"f";1;1334.8
10778;"m";1;1334.8
4191;"m";1;1334.9
3150;"f";1;1335.1
14776;"m";1;1335.1
4595;"f";1;1335.4
3035;"m";0;1335.4
3971;"f";1;1335.4
3036;"m";1;1335.5
17996;"m";0;1335.6
3534;"m";1;1335.6
5368;"m";0;1335.6
2495;"m";0;1335.8
4854;"m";1;1336.2
4851;"m";1;1336.2
10444;"m";1;1336.3
9456;"m";1;1336.4
4020;"m";1;1336.6
4179;"m";1;1336.6
4906;"m";1;1336.6
14005;"m";1;1336.7
8358;"m";0;1337.0
4427;"m";1;1337.1
4735;"m";1;1337.2
2531;"m";0;1337.3
2799;"m";1;1337.4
3207;"m";0;1337.5
19299;"m";1;1337.5
7201;"m";1;1337.5
17979;"f";0;1337.6
2788;"m";0;1337.7
12382;"m";0;1337.7
4064;"m";1;1337.8
10536;"m";1;1338.0
4245;"m";1;1338.1
2626;"m";0;1338.3
3489;"m";0;1338.4
9349;"m";1;1338.9
4669;"f";1;1338.9
11015;"m";1;1339.3
9762;"m";1;1339.5
9448;"m";1;1339.6
9468;"m";0;1339.8
5235;"m";1;1339.9
9576;"m";0;1340.1
2576;"f";0;1340.1
4221;"m";1;1340.2
2315;"m";0;1340.4
2539;"m";0;1340.8
2985;"m";0;1340.9
4044;"m";1;1340.9
2314;"m";0;1341.4
7695;"f";0;1341.4
5306;"m";0;1341.5
2002;"m";1;1341.6
3283;"f";1;1341.6
8277;"m";0;1341.7
14915;"m";1;1341.8
8847;"m";0;1341.9
5339;"f";0;1341.9
3345;"m";0;1342.1
18405;"m";1;1342.1
2453;"f";0;1342.2
4181;"m";1;1342.3
3006;"m";1;1342.4
10757;"m";1;1342.4
14475;"f";1;1342.4
4928;"m";1;1342.6
2998;"m";1;1342.6
2052;"m";0;1342.6
2701;"f";0;1342.8
